Country,Month,Temperature,Humidity
Sudan,May,21.05,64.54
Sudan,May,21.93,62.53
Sudan,May,22.3,38.54
Sudan,May,24.23,70.03
Sudan,May,30.27,34.9
Sudan,May,30.74,31.46
Sudan,May,31.06,19.54
Sudan,May,31.86,14.3
Sudan,May,33.08,52.7
Sudan,May,34.66,74.49
Sudan,May,35.39,82.28
Sudan,May,36.46,27.29
Sudan,May,38.18,24.71
Sudan,May,38.31,56.43
Sudan,May,39.04,89.69
Sudan,May,39.09,11.17
Sudan,May,39.78,86.92
Sudan,May,40.81,24.58
Sudan,May,42.12,59.65
Sudan,May,43.1,46.09
Sudan,May,43.94,59.58
Sudan,May,44.6,33.22
Sudan,May,45.68,11.39
Sudan,May,46.65,79.21
Sudan,May,49.13,72.72
Tanzania,August,23.26,52.11
Tanzania,August,24.43,85.57
Tanzania,August,26.27,69.6
Tanzania,August,30.45,84.49
Tanzania,August,30.65,81.07
Tanzania,August,35.88,61.4
Tanzania,August,36.82,45.33
Tanzania,August,36.88,48.29
Tanzania,August,40.91,31.89
Tanzania,August,41.4,46.32
Tanzania,August,41.83,33.16
Tanzania,August,42.35,28.97
Tanzania,August,43.83,59.96
Tanzania,August,45.67,47.2
Tanzania,August,46.33,51.48
Tanzania,August,48.95,55.09
Tanzania,August,49.11,12.96
Tanzania,August,49.71,23.38
Tanzania,July,21.56,82.54
Tanzania,July,22.19,22.5
Tanzania,July,23.0,77.45
Tanzania,July,23.75,78.7
Tanzania,July,24.31,76.07
Tanzania,July,25.02,54.85
Tanzania,July,26.91,19.94
Tanzania,July,27.66,48.81
Tanzania,July,30.91,78.66
Tanzania,July,33.05,53.98
Tanzania,July,35.49,63.74
Tanzania,July,36.14,87.43
Tanzania,July,36.8,84.91
Tanzania,July,37.8,41.94
Tanzania,July,38.7,19.2
Tanzania,July,39.55,40.53
Tanzania,July,40.33,36.46
Tanzania,July,40.64,11.41
Tanzania,July,43.14,87.94
Tanzania,July,43.5,48.02
Tanzania,July,48.83,36.58
Tanzania,July,49.45,30.71
Tanzania,June,20.06,84.77
Tanzania,June,20.12,10.17
Tanzania,June,21.88,55.82
Tanzania,June,22.33,88.01
Tanzania,June,23.86,11.17
Tanzania,June,26.89,35.32
Tanzania,June,27.97,53.45
Tanzania,June,28.85,53.67
Tanzania,June,30.61,83.61
Tanzania,June,34.14,82.06
Tanzania,June,34.29,15.54
Tanzania,June,37.52,59.56
Tanzania,June,37.7,11.43
Tanzania,June,38.32,88.08
Tanzania,June,38.89,20.14
Tanzania,June,40.72,75.98
Tanzania,June,41.49,40.37
Tanzania,June,42.8,46.26
Tanzania,June,43.53,21.03
Tanzania,June,44.1,58.19
Tanzania,June,44.1,85.09
Tanzania,June,44.45,82.57
Tanzania,June,45.65,17.71
Tanzania,June,45.97,45.87
Tanzania,June,46.12,78.08
Tanzania,June,47.55,60.29
Tanzania,June,48.35,38.75
Tanzania,May,21.32,22.94
Tanzania,May,22.03,22.64
Tanzania,May,25.25,13.65
Tanzania,May,25.43,47.41
Tanzania,May,25.72,58.04
Tanzania,May,25.73,67.19
Tanzania,May,26.56,42.28
Tanzania,May,27.65,73.26
Tanzania,May,31.4,15.73
Tanzania,May,31.94,81.25
Tanzania,May,35.26,58.14
Tanzania,May,37.73,24.54
Tanzania,May,39.47,26.53
Tanzania,May,40.11,31.44
Tanzania,May,40.87,86.85
Tanzania,May,42.97,73.12
Tanzania,May,43.28,14.19
Tanzania,May,45.27,62.05
Tanzania,May,45.47,61.51
Tanzania,May,46.45,62.79
Tanzania,May,46.84,86.43
Tanzania,May,48.19,39.01
Togo,August,23.63,36.13
Togo,August,24.35,52.68
Togo,August,27.04,23.14
Togo,August,27.33,84.09
Togo,August,27.49,66.58
Togo,August,27.92,32.53
Togo,August,28.55,29.12
Togo,August,29.34,65.3
Togo,August,29.79,62.39
Togo,August,30.69,61.32
Togo,August,32.16,71.44
Togo,August,32.3,83.55
Togo,August,33.6,20.93
Togo,August,34.22,82.12
Togo,August,34.91,45.14
Togo,August,38.43,17.8
Togo,August,38.62,25.27
Togo,August,44.02,26.53
Togo,August,44.76,77.81
Togo,August,45.63,81.44
Togo,August,47.31,29.08
Togo,July,20.59,60.89
Togo,July,23.02,60.15
Togo,July,23.72,52.96
Togo,July,27.11,88.56
Togo,July,27.66,12.14
Togo,July,29.62,84.26
Togo,July,31.52,72.7
Togo,July,33.99,15.65
Togo,July,33.99,71.97
Togo,July,34.0,13.05
Togo,July,36.12,89.42
Togo,July,36.42,69.43
Togo,July,38.13,48.5
Togo,July,38.47,21.89
Togo,July,38.78,20.6
Togo,July,39.06,33.66
Togo,July,42.71,76.11
Togo,July,45.4,37.56
Togo,July,46.51,29.82
Togo,July,46.57,11.2
Togo,July,47.09,77.09
Togo,July,47.12,83.1
Togo,July,47.1,54.85
Togo,July,47.2,48.72
Togo,July,49.88,73.97
Togo,June,22.55,25.91
Togo,June,22.75,78.19
Togo,June,22.95,33.52
Togo,June,23.19,36.01
Togo,June,25.34,22.72
Togo,June,29.55,58.92
Togo,June,29.8,81.02
Togo,June,30.32,67.19
Togo,June,30.57,35.22
Togo,June,31.31,49.45
Togo,June,31.3,68.79
Togo,June,31.43,19.29
Togo,June,34.77,66.53
Togo,June,35.1,34.81
Togo,June,40.24,20.82
Togo,June,42.93,39.3
Togo,June,44.14,83.0
Togo,June,44.63,27.48
Togo,June,46.25,68.66
Togo,June,47.11,28.77
Togo,June,48.59,46.5
Togo,May,22.4,78.96
Togo,May,23.57,24.9
Togo,May,27.25,74.04
Togo,May,29.29,54.59
Togo,May,29.74,50.85
Togo,May,30.12,22.39
Togo,May,31.34,41.74
Togo,May,32.26,40.69
Togo,May,32.47,45.28
Togo,May,35.48,53.15
Togo,May,35.58,13.56
Togo,May,35.6,18.62
Togo,May,36.31,12.44
Togo,May,38.25,59.52
Togo,May,40.03,58.96
Togo,May,41.18,10.04
Togo,May,42.16,34.04
Togo,May,44.55,39.54
Togo,May,45.8,58.6
Togo,May,48.65,64.09
Tunisia,August,21.44,80.0
Tunisia,August,21.56,65.3
Tunisia,August,22.81,61.03
Tunisia,August,22.82,83.35
Tunisia,August,23.36,60.33
Tunisia,August,23.6,18.14
Tunisia,August,23.64,11.16
Tunisia,August,24.08,16.46
Tunisia,August,24.87,51.83
Tunisia,August,27.13,45.75
Tunisia,August,29.04,31.65
Tunisia,August,30.15,74.22
Tunisia,August,30.25,74.39
Tunisia,August,30.76,66.11
Tunisia,August,31.1,85.68
Tunisia,August,31.6,24.01
Tunisia,August,33.03,81.05
Tunisia,August,33.83,49.7
Tunisia,August,34.33,75.6
Tunisia,August,36.13,80.93
Tunisia,August,36.51,14.65
Tunisia,August,36.71,75.33
Tunisia,August,37.37,72.2
Tunisia,August,38.3,13.16
Tunisia,August,38.33,29.59
Tunisia,August,38.45,62.32
Tunisia,August,38.54,40.21
Tunisia,August,39.44,59.7
Tunisia,August,39.97,82.3
Tunisia,August,40.02,33.53
Tunisia,August,40.19,55.17
Tunisia,August,40.31,26.1
Tunisia,August,40.85,79.46
Tunisia,August,41.04,16.88
Tunisia,August,41.54,73.36
Tunisia,August,42.73,53.13
Tunisia,August,42.77,19.78
Tunisia,August,42.84,78.62
Tunisia,August,45.48,30.93
Tunisia,August,47.92,60.77
Tunisia,July,21.22,49.28
Tunisia,July,21.34,18.08
Tunisia,July,22.6,16.38
Tunisia,July,22.8,47.42
Tunisia,July,24.76,19.32
Tunisia,July,24.9,19.47
Tunisia,July,25.05,46.6
Tunisia,July,25.64,55.76
Tunisia,July,26.84,14.13
Tunisia,July,28.18,51.61
Tunisia,July,28.38,35.94
Tunisia,July,30.12,11.76
Tunisia,July,34.29,34.28
Tunisia,July,35.06,40.07
Tunisia,July,37.14,19.31
Tunisia,July,40.78,48.95
Tunisia,July,40.8,65.98
Tunisia,July,43.26,15.26
Tunisia,July,43.83,28.32
Tunisia,July,44.61,20.58
Tunisia,July,45.41,68.32
Tunisia,July,45.67,10.14
Tunisia,July,48.93,13.08
Tunisia,July,49.8,66.09
Tunisia,June,20.27,40.15
Tunisia,June,20.81,73.6
Tunisia,June,23.39,58.17
Tunisia,June,25.27,69.77
Tunisia,June,27.2,25.78
Tunisia,June,28.04,63.06
Tunisia,June,28.11,35.51
Tunisia,June,28.56,48.2
Tunisia,June,28.75,45.55
Tunisia,June,30.35,85.41
Tunisia,June,30.36,86.76
Tunisia,June,32.0,21.9
Tunisia,June,32.09,25.26
Tunisia,June,32.27,42.12
Tunisia,June,33.29,41.16
Tunisia,June,33.9,83.96
Tunisia,June,34.35,84.34
Tunisia,June,34.64,13.81
Tunisia,June,35.62,77.9
Tunisia,June,35.91,11.62
Tunisia,June,36.9,77.0
Tunisia,June,38.03,67.04
Tunisia,June,38.52,29.51
Tunisia,June,38.95,83.02
Tunisia,June,40.17,42.35
Tunisia,June,40.22,74.83
Tunisia,June,44.07,61.5
Tunisia,June,44.85,37.28
Tunisia,June,44.9,55.41
Tunisia,June,45.36,29.96
Tunisia,June,45.48,38.59
Tunisia,June,49.4,18.79
Tunisia,May,20.35,19.74
Tunisia,May,22.78,53.13
Tunisia,May,23.78,75.73
Tunisia,May,24.69,77.63
Tunisia,May,25.84,30.16
Tunisia,May,26.19,70.65
Tunisia,May,26.57,28.77
Tunisia,May,26.79,61.26
Tunisia,May,27.23,74.64
Tunisia,May,27.28,20.47
Tunisia,May,27.96,39.12
Tunisia,May,28.03,65.77
Tunisia,May,28.64,72.7
Tunisia,May,31.37,58.53
Tunisia,May,32.86,70.94
Tunisia,May,33.67,15.47
Tunisia,May,34.01,62.35
Tunisia,May,35.1,13.89
Tunisia,May,36.75,44.77
Tunisia,May,42.34,48.48
Tunisia,May,45.67,70.33
Tunisia,May,45.75,75.0
Tunisia,May,46.8,40.52
Tunisia,May,47.15,25.14
Uganda,August,21.0,22.98
Uganda,August,21.04,26.11
Uganda,August,23.43,24.54
Uganda,August,24.76,81.2
Uganda,August,25.52,64.2
Uganda,August,26.67,42.07
Uganda,August,27.65,51.03
Uganda,August,27.83,56.67
Uganda,August,28.32,31.64
Uganda,August,28.9,56.76
Uganda,August,29.63,15.89
Uganda,August,31.3,35.71
Uganda,August,31.56,81.53
Uganda,August,33.78,24.17
Uganda,August,37.23,88.81
Uganda,August,40.94,20.39
Uganda,August,41.18,23.02
Uganda,August,44.69,63.36
Uganda,August,45.27,33.56
Uganda,August,46.16,64.55
Uganda,August,47.77,25.97
Uganda,August,48.7,63.27
Uganda,July,20.66,21.15
Uganda,July,21.97,43.27
Uganda,July,22.26,18.73
Uganda,July,23.37,57.49
Uganda,July,23.75,21.12
Uganda,July,25.46,59.94
Uganda,July,30.07,44.47
Uganda,July,32.02,50.1
Uganda,July,35.98,42.31
Uganda,July,36.74,17.13
Uganda,July,36.92,65.56
Uganda,July,38.01,33.91
Uganda,July,41.44,61.29
Uganda,July,42.43,44.87
Uganda,July,46.66,76.02
Uganda,July,47.29,52.06
Uganda,July,47.63,71.07
Uganda,July,49.29,77.9
Uganda,July,49.43,49.56
Uganda,June,21.7,64.18
Uganda,June,21.88,39.32
Uganda,June,22.65,18.1
Uganda,June,23.77,44.48
Uganda,June,24.86,82.81
Uganda,June,25.77,41.47
Uganda,June,26.59,18.2
Uganda,June,27.83,74.52
Uganda,June,28.94,11.36
Uganda,June,29.84,56.85
Uganda,June,30.74,64.18
Uganda,June,33.28,55.99
Uganda,June,33.86,63.69
Uganda,June,35.04,32.63
Uganda,June,35.34,42.58
Uganda,June,35.3,63.37
Uganda,June,36.05,29.59
Uganda,June,36.12,74.86
Uganda,June,39.32,64.59
Uganda,June,40.38,44.56
Uganda,June,43.39,66.6
Uganda,June,43.47,74.15
Uganda,June,46.17,62.39
Uganda,June,46.66,51.71
Uganda,June,48.79,31.95
Uganda,June,49.57,15.67
Uganda,May,20.2,41.06
Uganda,May,21.27,78.17
Uganda,May,21.53,72.91
Uganda,May,22.1,22.31
Uganda,May,23.16,78.25
Uganda,May,23.37,46.38
Uganda,May,23.63,41.26
Uganda,May,31.22,88.27
Uganda,May,35.68,57.48
Uganda,May,37.54,42.71
Uganda,May,37.54,62.08
Uganda,May,37.67,65.42
Uganda,May,38.09,76.47
Uganda,May,38.43,26.76
Uganda,May,39.78,29.91
Uganda,May,39.98,62.51
Uganda,May,40.41,65.14
Uganda,May,41.22,49.49
Uganda,May,42.39,35.19
Uganda,May,42.76,75.63
Uganda,May,42.87,10.89
Uganda,May,44.18,73.3
Uganda,May,44.39,49.31
Uganda,May,44.73,43.79
Uganda,May,45.62,36.78
Uganda,May,46.84,79.63
Uganda,May,48.77,77.43
Uganda,May,49.0,50.87
Uganda,May,49.23,54.62
Uganda,May,49.58,49.68
Zambia,August,20.29,72.1
Zambia,August,20.93,17.8
Zambia,August,23.64,50.22
Zambia,August,24.02,89.14
Zambia,August,24.25,32.27
Zambia,August,24.52,76.42
Zambia,August,28.25,73.86
Zambia,August,29.16,26.84
Zambia,August,29.22,41.67
Zambia,August,29.54,17.5
Zambia,August,30.63,58.98
Zambia,August,32.19,61.15
Zambia,August,34.9,88.28
Zambia,August,37.22,29.6
Zambia,August,39.69,67.03
Zambia,August,41.34,13.27
Zambia,August,41.42,69.2
Zambia,August,41.43,30.22
Zambia,August,41.65,20.85
Zambia,August,42.36,42.05
Zambia,August,42.41,72.31
Zambia,August,42.62,33.86
Zambia,August,44.28,35.21
Zambia,August,45.31,45.83
Zambia,August,47.74,85.91
Zambia,August,49.43,73.68
Zambia,August,49.54,80.82
Zambia,July,20.7,11.08
Zambia,July,21.27,73.86
Zambia,July,22.49,50.41
Zambia,July,24.85,70.73
Zambia,July,26.28,53.61
Zambia,July,28.45,83.12
Zambia,July,28.48,74.13
Zambia,July,29.55,37.06
Zambia,July,31.9,12.86
Zambia,July,32.64,89.28
Zambia,July,32.98,89.81
Zambia,July,35.75,25.52
Zambia,July,38.08,21.95
Zambia,July,38.55,40.91
Zambia,July,38.89,68.77
Zambia,July,39.19,49.56
Zambia,July,41.73,64.13
Zambia,July,42.5,78.01
Zambia,July,42.66,13.52
Zambia,July,43.44,78.66
Zambia,July,44.09,14.57
Zambia,July,44.88,28.54
Zambia,July,45.16,59.54
Zambia,July,45.52,28.37
Zambia,July,45.83,50.13
Zambia,July,45.86,39.74
Zambia,July,49.44,83.07
Zambia,June,20.23,35.38
Zambia,June,23.29,71.34
Zambia,June,24.05,82.94
Zambia,June,24.28,53.2
Zambia,June,25.65,52.36
Zambia,June,32.77,23.95
Zambia,June,32.8,42.88
Zambia,June,33.22,80.98
Zambia,June,33.66,84.43
Zambia,June,38.05,35.08
Zambia,June,39.23,41.53
Zambia,June,39.3,67.6
Zambia,June,40.19,32.81
Zambia,June,40.34,28.37
Zambia,June,40.76,23.14
Zambia,June,41.93,75.25
Zambia,June,42.89,75.22
Zambia,June,42.89,82.4
Zambia,June,42.97,17.27
Zambia,June,43.42,64.49
Zambia,June,43.84,30.1
Zambia,June,45.34,42.68
Zambia,June,46.01,85.16
Zambia,June,48.06,37.79
Zambia,June,48.94,66.82
Zambia,June,49.28,76.98
Zambia,June,49.52,16.95
Zambia,May,20.01,82.57
Zambia,May,20.57,42.34
Zambia,May,22.03,20.83
Zambia,May,22.91,71.52
Zambia,May,23.8,80.67
Zambia,May,26.19,42.03
Zambia,May,26.81,30.66
Zambia,May,27.33,53.85
Zambia,May,32.58,77.62
Zambia,May,34.26,84.98
Zambia,May,37.54,24.83
Zambia,May,37.75,53.92
Zambia,May,37.8,50.37
Zambia,May,38.61,10.45
Zambia,May,38.71,13.03
Zambia,May,42.68,58.97
Zambia,May,43.01,33.11
Zambia,May,45.08,85.32
Zambia,May,45.75,66.79
Zambia,May,47.19,76.97
Zambia,May,47.72,42.76
Zambia,May,48.79,53.68
Zambia,May,49.23,50.11
Zambia,May,49.74,52.58
Zimbabwe,August,20.89,56.56
Zimbabwe,August,22.6,74.6
Zimbabwe,August,23.89,51.86
Zimbabwe,August,25.85,64.1
Zimbabwe,August,26.07,18.28
Zimbabwe,August,26.45,70.05
Zimbabwe,August,27.36,80.98
Zimbabwe,August,36.88,13.47
Zimbabwe,August,37.2,30.34
Zimbabwe,August,38.11,70.11
Zimbabwe,August,39.48,50.57
Zimbabwe,August,40.33,85.14
Zimbabwe,August,40.67,58.1
Zimbabwe,August,41.63,88.83
Zimbabwe,August,42.32,60.67
Zimbabwe,August,44.8,46.17
Zimbabwe,August,45.56,16.67
Zimbabwe,August,49.72,56.13
Zimbabwe,July,21.44,12.9
Zimbabwe,July,21.61,70.31
Zimbabwe,July,24.96,82.95
Zimbabwe,July,25.23,47.15
Zimbabwe,July,29.25,48.96
Zimbabwe,July,30.0,60.57
Zimbabwe,July,30.71,84.68
Zimbabwe,July,32.34,38.45
Zimbabwe,July,32.75,33.19
Zimbabwe,July,33.44,33.99
Zimbabwe,July,35.03,88.16
Zimbabwe,July,37.97,32.75
Zimbabwe,July,38.31,10.55
Zimbabwe,July,39.1,17.43
Zimbabwe,July,39.29,53.73
Zimbabwe,July,40.5,63.43
Zimbabwe,July,40.63,70.06
Zimbabwe,July,41.28,75.48
Zimbabwe,July,42.23,40.83
Zimbabwe,July,44.19,45.74
Zimbabwe,July,45.09,84.33
Zimbabwe,July,45.16,68.65
Zimbabwe,July,45.36,75.39
Zimbabwe,July,46.04,33.47
Zimbabwe,July,49.77,25.31
Zimbabwe,July,49.91,47.79
Zimbabwe,June,23.17,18.22
Zimbabwe,June,24.15,57.05
Zimbabwe,June,25.5,73.7
Zimbabwe,June,26.77,81.48
Zimbabwe,June,26.96,81.84
Zimbabwe,June,30.2,69.92
Zimbabwe,June,30.48,34.48
Zimbabwe,June,32.03,73.41
Zimbabwe,June,32.57,13.76
Zimbabwe,June,33.05,81.17
Zimbabwe,June,33.24,80.22
Zimbabwe,June,33.65,28.7
Zimbabwe,June,34.17,48.51
Zimbabwe,June,34.38,29.73
Zimbabwe,June,34.66,47.87
Zimbabwe,June,35.41,20.58
Zimbabwe,June,38.23,70.85
Zimbabwe,June,38.77,77.28
Zimbabwe,June,39.46,31.66
Zimbabwe,June,39.75,14.53
Zimbabwe,June,46.71,12.58
Zimbabwe,June,49.06,47.88
Zimbabwe,May,20.08,88.7
Zimbabwe,May,21.5,84.22
Zimbabwe,May,21.58,48.57
Zimbabwe,May,22.94,81.07
Zimbabwe,May,26.87,12.0
Zimbabwe,May,27.34,69.42
Zimbabwe,May,27.41,63.22
Zimbabwe,May,27.7,81.83
Zimbabwe,May,28.81,25.21
Zimbabwe,May,29.25,31.2
Zimbabwe,May,30.81,84.13
Zimbabwe,May,30.84,80.17
Zimbabwe,May,31.42,34.48
Zimbabwe,May,32.32,24.84
Zimbabwe,May,33.85,72.47
Zimbabwe,May,34.64,74.85
Zimbabwe,May,36.55,40.26
Zimbabwe,May,37.87,65.62
Zimbabwe,May,43.95,72.56
Zimbabwe,May,46.69,72.99
Zimbabwe,May,47.2,24.52
Zimbabwe,May,47.3,52.74
Zimbabwe,May,47.67,61.98
Zimbabwe,May,47.85,18.05
Zimbabwe,May,47.88,71.03
Zimbabwe,May,49.17,51.7
